model,scenario,component,CHATGPT4_value,GEMINIPRO_value,TEMPLATE_value,CHATGPT4_ci_lo,GEMINIPRO_ci_lo,TEMPLATE_ci_lo,CHATGPT4_ci_hi,GEMINIPRO_ci_hi,TEMPLATE_ci_hi,CHATGPT4_verdict,GEMINIPRO_verdict,TEMPLATE_verdict,verdict_concordant,verdicts,agreed_verdict
gpt_3_5_turbo,s8,SE,0.00603257870857466,0.0013952370065599,0.00424190150690413,-0.06384627293151808,-0.07653121215480074,-0.06767866045919903,0.07591143034866742,0.07932168616792057,0.0761624634730073,0,0,0,TRUE,C:0 G:0 T:0,0
gpt_3_5_turbo,s9,TV,-0.07299139369621055,-0.04122838267739167,-0.00942818392614948,-0.15780284895464924,-0.1284864194248173,-0.08917811088870721,0.01182006156222813,0.04602965407003397,0.07032174303640824,0,0,0,TRUE,C:0 G:0 T:0,0
gpt_3_5_turbo,s9,DE,-0.02100757548796781,-0.00464087550722088,0.03487015796811257,-0.062048815140898723,-0.04586276667227434,-0.00498172116494902,0.0200336641649631,0.03658101565783257,0.07472203710117417,0,0,0,TRUE,C:0 G:0 T:0,0
gpt_3_5_turbo,s9,IE,0.04870903187574634,0.03931555592563283,0.04139761608886964,0.02528582811284283,0.0150302989098281,0.01924209392177979,0.07213223563864986,0.06360081294143757,0.06355313825595948,+,+,+,TRUE,C:+ G:+ T:+,+
gpt_3_5_turbo,s9,SE,0.00327478633249639,-0.00272804875546205,0.00290072580539241,-0.06862752864106479,-0.07981853774793274,-0.06795106758160695,0.07517710130605758,0.07436244023700864,0.07375251919239177,0,0,0,TRUE,C:0 G:0 T:0,0
gpt_3_5_turbo,s10,TV,-0.04155182219888869,-0.00877099231870193,-0.00443440271501691,-0.11996159212774112,-0.09336848830648148,-0.084175910550455,0.03685794772996374,0.07582650366907762,0.07530710512042117,0,0,0,TRUE,C:0 G:0 T:0,0
gpt_3_5_turbo,s10,DE,-0.04215957749099303,-0.01560830617287712,-0.01180564031259419,-0.06738368469562184,-0.04443871863358062,-0.04084951098746467,-0.01693547028636423,0.01322210628782638,0.01723823036227629,-,0,0,FALSE,C:- G:0 T:0,NA
gpt_3_5_turbo,s10,IE,-0.00215225194388384,-0.0091725354494821,-0.00738177300985648,-0.00968684282439889,-0.01839053341182251,-0.01453289495468708,0.00538233893663119,4.546251285830749e-5,-2.3065106502587543e-4,0,0,-,FALSE,C:0 G:0 T:-,NA
gpt_3_5_turbo,s10,SE,0.0015444966517795,0.00233522159530692,1.0535412279209466e-5,-0.06822802983848215,-0.07355263332315157,-0.07138484260813223,0.07131702314204115,0.07822307651376542,0.07140591343269063,0,0,0,TRUE,C:0 G:0 T:0,0
gpt_3_5_turbo,s11,TV,-0.04231026443915269,-0.0091613072581703,0.00282126763292275,-0.12553038981419593,-0.09534588394614836,-0.07688997953394648,0.04090986093589055,0.07702326942980775,0.082532514799792,0,0,0,TRUE,C:0 G:0 T:0,0
gpt_3_5_turbo,s11,DE,-0.03920519258713986,-0.00635915464848999,0.00410110377913739,-0.06995407404098809,-0.03731304524328132,-0.02529422061514873,-0.00845631113329162,0.02459473594630133,0.03349642817342352,-,0,0,FALSE,C:- G:0 T:0,NA
gpt_3_5_turbo,s11,IE,0.00136505942571419,-0.00340001697431999,-0.00252178596144408,-0.00377021315207913,-0.0082115717650659,-0.00559672285134628,0.00650033200350752,0.0014115378164259,5.531509284581043e-4,0,0,0,TRUE,C:0 G:0 T:0,0
gpt_3_5_turbo,s11,SE,0.00174001242629863,0.00620216958400031,0.00380162210765872,-0.06993896337669099,-0.07140918040857024,-0.06773328946789135,0.07341898822928826,0.08381351957657086,0.07533653368320879,0,0,0,TRUE,C:0 G:0 T:0,0
gpt_3_5_turbo,s12,TV,-0.17726247101399448,-0.20031470520216757,-0.17903444568756988,-0.2594809097876221,-0.2837863049723319,-0.2592871930147771,-0.09504403224036684,-0.1168431054320032,-0.09878169836036269,-,-,-,TRUE,C:- G:- T:-,-
gpt_3_5_turbo,s12,DE,-0.17098549732669802,-0.19590831820617952,-0.1676738562263394,-0.19873589902939945,-0.22979293977828497,-0.1968765553599195,-0.1432350956239966,-0.1620236966340741,-0.1384711570927593,-,-,-,TRUE,C:- G:- T:-,-
gpt_3_5_turbo,s12,IE,-0.00403399855738921,-0.00209749077901196,-0.00117545355027692,-0.0087797983883472,-0.00831530522762685,-0.00644111600478045,7.118012735687724e-4,0.00412032366960292,0.0040902089042266,0,0,0,TRUE,C:0 G:0 T:0,0
gpt_3_5_turbo,s12,SE,0.0103109722446857,0.00650387777500002,0.01253604301150741,-0.05787430176610937,-0.0614574830831095,-0.05343095954171392,0.07849624625548078,0.07446523863310955,0.07850304556472876,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s1,TV,-0.02112167576047347,0.01633910211938826,-0.00775598597491229,-0.07158909551188591,-0.06917258911859582,-0.08068246676335128,0.02934574399093898,0.10185079335737236,0.06517049481352669,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s1,DE,-0.02356470988128484,-0.00187236032030953,-0.01979072702488388,-0.03992594892797073,-0.03449597173878207,-0.05152180725393848,-0.00720347083459896,0.030751251098163,0.0119403532041707,-,0,0,FALSE,C:- G:0 T:0,NA
llama_3_1_8b_instant,s1,IE,-9.704170696416518e-5,-0.0192021034396004,-0.01301249051275522,-0.00453683631745287,-0.02957445681611475,-0.02183027596907587,0.00434275290352454,-0.00882975006308603,-0.00419470505643458,0,-,-,FALSE,C:0 G:- T:-,NA
llama_3_1_8b_instant,s1,SE,-0.00234599241384721,9.906409999025968e-4,9.77749462783632e-4,-0.05014316544638953,-0.07386287843526408,-0.06778401600107217,0.04545118061869511,0.07584416043506927,0.06973951492663943,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s2,TV,-0.17737275221731216,-0.24047108899875613,-0.26069872680338263,-0.2422700461177154,-0.3212850456048783,-0.3337927284293134,-0.11247545831690892,-0.15965713239263396,-0.18760472517745183,-,-,-,TRUE,C:- G:- T:-,-
llama_3_1_8b_instant,s2,DE,-0.1604461552235441,-0.22671741216215197,-0.23832924761019675,-0.18756976401575892,-0.26336108194706576,-0.26694110811117067,-0.1333225464313293,-0.1900737423772382,-0.20971738710922289,-,-,-,TRUE,C:- G:- T:-,-
llama_3_1_8b_instant,s2,IE,0.0045623730729038,-0.00247899325383987,6.056641565689718e-4,-0.00124335394043688,-0.01161799995129702,-0.0077801895688765,0.0103681000862445,0.00666001344361727,0.00899151788201445,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s2,SE,0.01236422392086427,0.01623267009044403,0.02176381503661692,-0.04149133757764696,-0.04623018235997904,-0.03462163188566397,0.0662197854193755,0.0786955225408671,0.07814926195889782,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s3,TV,0.05139249620310123,0.2277531734573341,0.1588663054144088,-0.00972991983674596,0.1421313740284214,0.08456821424447096,0.11251491224294843,0.3133749728862467,0.23316439658434665,0,+,+,FALSE,C:0 G:+ T:+,NA
llama_3_1_8b_instant,s3,DE,0.03427973280275173,0.20580509815148149,0.13410655823640968,0.00628900049463567,0.17335311345464047,0.106457310980137,0.06227046511086779,0.2382570828483225,0.16175580549268237,+,+,+,TRUE,C:+ G:+ T:+,+
llama_3_1_8b_instant,s3,IE,-0.00868623597835805,0.00287525250745747,-0.00300872982507568,-0.01505743329755975,-0.00663867302696596,-0.01030945088941343,-0.00231503865915634,0.01238917804188092,0.00429199123926206,-,0,0,FALSE,C:- G:0 T:0,NA
llama_3_1_8b_instant,s3,SE,-0.00842652742199145,-0.02482332781331006,-0.02175101735292342,-0.07097491255099472,-0.11633799313285968,-0.09872566370424896,0.05412185770701181,0.06669133750623955,0.05522362899840211,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s4,TV,-0.03338315905269666,-0.24456094405310297,-0.25847297660493396,-0.10085245485228238,-0.33072079215506417,-0.33128636019689833,0.03408613674688905,-0.1584010959511417,-0.1856595930129696,0,-,-,FALSE,C:0 G:- T:-,NA
llama_3_1_8b_instant,s4,DE,-0.0305931173445275,-0.24608139042853663,-0.25905765529205865,-0.06046858845210422,-0.28057317314063024,-0.28798259775009405,-7.176462369507773e-4,-0.21158960771644308,-0.23013271283402328,-,-,-,TRUE,C:- G:- T:-,-
llama_3_1_8b_instant,s4,IE,0.00304524790799416,-0.00128893092737631,-0.00421640513718641,-0.00159026985682963,-0.00966775303541189,-0.01227296821041486,0.00768076567281796,0.00708989118065927,0.00384015793604203,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s4,SE,-2.552061998250007e-4,-2.31515448057412e-4,0.00363172645006172,-0.06587305812565544,-0.06500344801260774,-0.05102384629826584,0.06536264572600545,0.06454041711649292,0.0582872991983893,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s5,TV,-0.11082712391952444,-0.01722067012918829,-0.05098031862699137,-0.18018278016438555,-0.0984251130620004,-0.1261471800281474,-0.04147146767466332,0.06398377280362383,0.02418654277416466,-,0,0,FALSE,C:- G:0 T:0,NA
llama_3_1_8b_instant,s5,DE,-0.1116851832852573,-0.01689468134743507,-0.05119423054558972,-0.13422124631682525,-0.04862916271526364,-0.08184597396532732,-0.08914912025368936,0.01483980002039349,-0.02054248712585213,-,0,-,FALSE,C:- G:0 T:-,NA
llama_3_1_8b_instant,s5,IE,-0.00130303113326905,8.258666646831142e-4,2.494056685030033e-4,-0.00708835589938469,-0.00620222924666793,-0.00440030038542329,0.00448229363284657,0.00785396257603416,0.00489911172242929,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s5,SE,4.44971767536208e-4,-4.998778829299008e-4,-4.6331758710135807e-4,-0.06103679620490335,-0.07145710856635844,-0.0687526336357586,0.06192673973997578,0.07045735280049863,0.06782599846155589,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s6,TV,-0.07240742129638314,0.1674677966737292,0.1633575834848967,-0.13155046457060052,0.09397692255532716,0.08926179710593517,-0.01326437802216575,0.2409586707921312,0.2374533698638583,-,+,+,FALSE,C:- G:+ T:+,NA
llama_3_1_8b_instant,s6,DE,-0.0763608583693794,0.1671631645853947,0.1705357553028688,-0.0911631582983196,0.1358959233342824,0.14193152397807535,-0.06155855844043923,0.198430405836507,0.19913998662766225,-,+,+,FALSE,C:- G:+ T:+,NA
llama_3_1_8b_instant,s6,IE,-1.529170300502684e-4,-0.00109436168078229,0.00374344632145264,-0.00311845602805407,-0.00928232924221495,-0.00599614689272149,0.00281262196795354,0.00709360588065036,0.01348303953562677,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s6,SE,-0.00380052004294601,7.897295924478319e-4,0.00343472549651942,-0.05846249616629723,-0.07478434509275768,-0.07414476211772812,0.05086145608040521,0.07636380427765334,0.08101421311076697,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s7,TV,0.00226644516402246,-0.01145638410240062,-0.05173282333014576,-2.6687449347919745e-4,-0.09386758562151216,-0.1268457930080971,0.00479976482152413,0.07095481741671092,0.02338014634780557,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s7,DE,0.00253489229886002,-0.00704387678280264,-0.0527773144772902,-6.163880890377787e-4,-0.03987605451302527,-0.08189907457601729,0.00568617268675783,0.02578830094741997,-0.02365555437856312,0,0,-,FALSE,C:0 G:0 T:-,NA
llama_3_1_8b_instant,s7,IE,5.561441072403654e-4,1.3583135456416974e-4,-4.05753007056019e-4,-0.00140459724789257,-0.00497375948677284,-0.00694286841607044,0.0025168854623733,0.00524542219590118,0.00613136240195841,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s7,SE,-2.8769697240280394e-4,0.0042766759650338,-6.387381400884251e-4,-0.00265650558765016,-0.0691630705432376,-0.06831715066834682,0.00208111164284455,0.0777164224733052,0.06703967438816996,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s8,TV,-0.05984053025331404,-0.00468546678416736,-0.01539353370958564,-0.12020636308674054,-0.09353742237016809,-0.07880126566633035,5.253025801124564e-4,0.08416648880183336,0.04801419824715906,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s8,DE,-0.06379498451019232,-0.00771138854438721,-0.01876195587719431,-0.0933284140992604,-0.04307559341250649,-0.04931204846967529,-0.03426155492112423,0.02765281632373206,0.01178813671528666,-,0,0,FALSE,C:- G:0 T:0,NA
llama_3_1_8b_instant,s8,IE,-0.00764756807876941,-0.00343304827183819,-0.00498604691536305,-0.01337886672789164,-0.00967617988177207,-0.01047945293302793,-0.00191626942964718,0.00281008333809569,5.073591023018135e-4,-,0,0,FALSE,C:- G:0 T:0,NA
llama_3_1_8b_instant,s8,SE,0.00369311382189114,4.071265116183389e-4,0.00161762474775438,-0.05184405647304552,-0.07804075502845577,-0.05907188412431688,0.0592302841168278,0.07885500805169245,0.06230713361982565,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s9,TV,-0.06250679129244553,-0.0684083025518909,-0.09548528428302672,-0.14135397794238724,-0.15686764084539473,-0.1739459104441528,0.01634039535749616,0.02005103574161292,-0.01702465812190064,0,0,-,FALSE,C:0 G:0 T:-,NA
llama_3_1_8b_instant,s9,DE,-0.01775984235867332,0.00935593574287923,-0.04228986764732406,-0.05540525353266049,-0.03557068249500983,-0.08783123353083966,0.01988556881531384,0.0542825539807683,0.00325149823619153,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s9,IE,0.04233736708452613,0.07167111552912742,0.05184253869807561,0.02176535342089883,0.04034996734190143,0.0216281099145269,0.06290938074815343,0.1029922637163534,0.08205696748162432,+,+,+,TRUE,C:+ G:+ T:+,+
llama_3_1_8b_instant,s9,SE,0.00240958184924607,0.00609312276564271,0.00135287793762704,-0.0670456591727985,-0.07239328347717718,-0.06707370771848235,0.07186482287129065,0.08457952900846262,0.06977946359373645,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s10,TV,-0.02112167576047347,0.01633910211938826,-0.00775598597491229,-0.07158909551188591,-0.06917258911859582,-0.08068246676335128,0.02934574399093898,0.10185079335737236,0.06517049481352669,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s10,DE,-0.02522142900658426,-0.0023008788995158,-0.02134409568970355,-0.04147631229888658,-0.03497787395515163,-0.05436559368697756,-0.00896654571428195,0.03037611615612002,0.01167740230757044,-,0,0,FALSE,C:- G:0 T:0,NA
llama_3_1_8b_instant,s10,IE,-0.00211195716996006,-0.01552497855608367,-0.01556195202034142,-0.00685780855647119,-0.02443031048856908,-0.02573667986541978,0.00263389421655107,-0.00661964662359826,-0.00538722417526306,0,-,-,FALSE,C:0 G:- T:-,NA
llama_3_1_8b_instant,s10,SE,-0.00198779607615073,-0.0031150024628204,0.00197384230555016,-0.0503707756705927,-0.07838449897714196,-0.06691292632651329,0.04639518351829123,0.07215449405150116,0.07086061093761363,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s11,TV,-0.05815585097406854,0.00825367658547868,-0.01805448784054896,-0.1291157683599218,-0.07094039542711118,-0.08240330533600296,0.01280406641178472,0.08744774859806854,0.04629432965490504,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s11,DE,-0.06176665686140745,0.00864929852366711,-0.01343559210651218,-0.09357662261108454,-0.02821918762597543,-0.04363254492678098,-0.02995669111173034,0.04551778467330967,0.01676136071375661,-,0,0,FALSE,C:- G:0 T:0,NA
llama_3_1_8b_instant,s11,IE,1.85957739282112e-5,-2.3973324477351972e-5,-9.642613320163536e-4,-0.00511207855695958,-0.00451994194446463,-0.00852133399861531,0.005149270104816,0.00447199529550993,0.0065928113345826,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s11,SE,-0.00362940166126711,4.195952626657905e-4,0.00558315706605312,-0.06939606176443752,-0.07005414355791134,-0.05465762871639407,0.06213725844190329,0.07089333408324291,0.06582394284850032,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s12,TV,-0.1374345494434061,-0.1779222581270196,-0.22444918776681183,-0.20032966050322765,-0.25246665033339005,-0.2871538339834881,-0.07453943838358461,-0.10337786592064914,-0.16174454155013557,-,-,-,TRUE,C:- G:- T:-,-
llama_3_1_8b_instant,s12,DE,-0.1248260292569566,-0.1721614566820178,-0.21496786160912992,-0.15301557572996394,-0.20279774542558368,-0.24297774946703465,-0.09663648278394923,-0.1415251679384519,-0.1869579737512252,-,-,-,TRUE,C:- G:- T:-,-
llama_3_1_8b_instant,s12,IE,-7.858225203194015e-4,0.00291975431487517,-0.00382493230064468,-0.0053363800691215,-0.00251710842318811,-0.00926031440483484,0.0037647350284827,0.00835661705293846,0.00161044980354546,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s12,SE,0.01339434270676896,0.00284104713012661,0.01330625845832658,-0.04181398261942576,-0.05935200969097665,-0.03335106702519454,0.06860266803296369,0.0650341039512299,0.05996358394184771,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s1,TV,-0.05436476128803225,0.0021860753389474,2.4502942277295433e-5,-0.13545530854626148,-0.12740505855873246,-0.10557522671360516,0.02672578597019696,0.13177720923662728,0.10562423259815976,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s1,DE,-0.05102514625118246,-0.00366777715137069,0.00244498093051818,-0.1154336238526084,-0.05017487466603469,-0.06750759611091489,0.01338333135024348,0.04283932036329331,0.07239755797195124,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s1,IE,-0.0065587155557676,-0.00665839388620115,-7.86613362186135e-5,-0.02036901263385863,-0.01578092385857955,-0.01098951375417485,0.00725158152232341,0.00246413608617725,0.01083219108173763,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s1,SE,0.00989833059261741,8.045413958830555e-4,0.0024991393244595,-0.04801973717258355,-0.11568976083038689,-0.07333159459552507,0.06781639835781839,0.117298843622153,0.07832987324444407,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s2,TV,-0.23214129065748393,-0.1572083607096656,-0.3122036266294644,-0.31488403545089205,-0.2818537527278011,-0.4152973723964887,-0.1493985458640758,-0.03256296869153009,-0.20910988086244012,-,-,-,TRUE,C:- G:- T:-,-
siebert_sentiment_roberta_large_english,s2,DE,-0.2436188691477606,-0.15274618599228773,-0.31236037751931417,-0.3054727783694189,-0.20896326601807855,-0.3822890702114385,-0.1817649599261023,-0.09652910596649689,-0.24243168482718985,-,-,-,TRUE,C:- G:- T:-,-
siebert_sentiment_roberta_large_english,s2,IE,0.00314762523692091,-0.00374880823789865,0.00211972631571369,-0.01707899265816869,-0.01699269081695867,-0.01545978062616321,0.02337424313201052,0.00949507434116135,0.01969923325759059,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s2,SE,-0.01462520372719758,0.00821098295527651,-0.00227647720556351,-0.06981691631498123,-0.09242095480665724,-0.06682062821890862,0.04056650886058607,0.10884292071721027,0.0622676738077816,0,0,0,TRUE,C:0 G:0 T:0,0
